id,title,release_year,budget,revenue,return,popularity,vote_count,vote_average,runtime,cast_name,director_name,day_of_week
10776,Little Shop of Horrors,1986,25000000.0,38748395.0,1.55,7.409179,389.0,6.7,94.0,"['Rick Moranis', 'Ellen Greene', 'Vincent Gardenia', 'Steve Martin', 'Tisha Campbell-Martin', 'John Candy', 'Bill Murray', 'Tichina Arnold', 'Miriam Margolyes', 'Jim Belushi', 'Christopher Guest', 'Danny John-Jules', 'Mak Wilson', 'Barbara Rosenblat', 'Kevin Scott', 'Vincent Wong', 'Levi Stubbs']",Frank Oz,Friday
16406,Dick,1999,13000000.0,27500000.0,2.12,3.960622,67.0,5.7,94.0,"['Kirsten Dunst', 'Michelle Williams', 'Will Ferrell', 'Dan Hedaya', 'Bruce McCulloch', 'Teri Garr', 'Dave Foley', 'Jim Breuer', 'Harry Shearer', 'Saul Rubinek', 'Ana Gasteyer', 'Devon Gummersall', 'Ted McGinley', 'G.D. Spradlin', 'Ryan Reynolds']",Andrew Fleming,Wednesday
10386,The Iron Giant,1999,70000000.0,23159305.0,0.33,15.441459,1470.0,7.6,86.0,"['Eli Marienthal', 'Jennifer Aniston', 'Vin Diesel', 'Christopher McDonald', 'Harry Connick Jr.', 'John Mahoney', 'Cloris Leachman', 'James Gammon', 'M. Emmet Walsh', 'Jack Angel', 'Bob Bergen', 'Mary Kay Bergman', 'Michael Bird', 'Devon Cole Borisoff', 'Rodger Bumpass', 'Robert Clotworthy', 'Jennifer Darling', 'Zack Eginton', 'Paul Eiding', 'Bill Farmer', 'Charles Howerton', 'Ollie Johnston', 'Sherry Lynn', 'Mickie McGowan', ""Ryan O'Donohue"", 'Phil Proctor', 'Frank Thomas', 'Patti Tippo', 'Brian Tochi']",Brad Bird,Friday
745,The Sixth Sense,1999,40000000.0,672806292.0,16.82,18.449169,3223.0,7.7,107.0,"['Bruce Willis', 'Toni Collette', 'Olivia Williams', 'Haley Joel Osment', 'Donnie Wahlberg', 'Glenn Fitzgerald', 'Mischa Barton', 'Trevor Morgan', 'Bruce Norris', 'Angelica Page', 'Greg Wood', 'M. Night Shyamalan', 'Peter Anthony Tambakis', 'Jeffrey Zubernis', 'Lisa Summerour', 'Samia Shoaib', 'Janis Dardaris', 'Sarah Ripard', 'KaDee Strickland', 'Kate Kearney-Patch', 'Nico Woulard', 'Keith Woulard', 'Patrick McDade', 'Jose L. Rodriguez', 'Firdous Bamji', 'Hayden Saunier', 'Neill Hartley', 'Heidi Fischer', 'Michael J. Lyons', 'Samantha Fitzpatrick', 'Holly Cross Vagley', 'Marilyn Shanok', 'Carol Nielson', 'Jodi Dawson', 'Tony Michael Donnelly', 'Ronnie Lea', 'Carlos Xavier Lopez', 'Gino Inverso', 'Ellen Sheppard', 'Tom McLaughlin', 'Candy Aston-Dennis', 'Gina Allegro', 'Bob Bowersox', 'Luke Burnyeat', 'Matt Casale', 'Kym Cohen', 'Mark Falvo', 'Colleen June McQuaide', 'Jonathan Nation', 'Sean Oliver', 'Alison Robertson']",M. Night Shyamalan,Friday
913,The Thomas Crown Affair,1999,48000000.0,124305181.0,2.59,10.961226,349.0,6.7,113.0,"['Pierce Brosnan', 'Rene Russo', 'Denis Leary', 'Ben Gazzara', 'Frankie Faison', 'Fritz Weaver', 'Charles Keating', 'Mark Margolis', 'Faye Dunaway', 'Michael Lombard', 'Ritchie Coster', 'George Christy', 'Tony Cucci']",John McTiernan,Friday
17707,Brokedown Palace,1999,25000000.0,13000000.0,0.52,6.570918,115.0,6.2,100.0,"['Claire Danes', 'Kate Beckinsale', 'Bill Pullman', 'Jacqueline Kim', 'Lou Diamond Phillips', 'Daniel Lapaine', 'Tom Amandes', 'Aimee Graham', 'John Doe', 'Lim Kay Tong', 'Beulah Quo', 'Maya Goodwin', 'Chad Todhunter', 'Paul Walker']",Jonathan Kaplan,Friday
9781,Detroit Rock City,1999,6500000.0,4217115.0,0.65,6.074832,102.0,6.7,95.0,"['Giuseppe Andrews', 'James DeBello', 'Edward Furlong', 'Sam Huntington', 'Lin Shaye', 'Melanie Lynskey', 'Natasha Lyonne', 'Shannon Tweed', 'Emmanuelle Chriqui', 'Kristin Booth', 'Joe Flaherty', 'Matthew G. Taylor', 'Miles Dougal', 'Nick Scotti', 'David Quane', 'Rodger Barton', 'Kathryn Haggis', 'David Gardner', 'Cody Jones', 'Joan Heney', 'Gene Simmons', 'Paul Stanley', 'Paul Daniel Frehley', 'Peter Criss']",Adam Rifkin,Friday
29056,The Raven,1963,350000.0,1499275.0,4.28,4.817514,56.0,6.3,86.0,"['Vincent Price', 'Peter Lorre', 'Boris Karloff', 'Hazel Court', 'Olive Sturgess', 'Jack Nicholson', 'John Dierkes']",Roger Corman,Friday
28501,The Pit and the Pendulum,1961,200000.0,2000000.0,10.0,4.392322,67.0,6.9,80.0,"['Vincent Price', 'John Kerr', 'Barbara Steele', 'Luana Anders', 'Antony Carbone', 'Patrick Westwood', 'Lynette Bernay', 'Mary Menzies', 'Charles Victor']",Roger Corman,Saturday
10766,Damien: Omen II,1978,6800000.0,26518355.0,3.9,10.235373,170.0,6.1,107.0,"['William Holden', 'Lee Grant', 'Jonathan Scott-Taylor', 'Robert Foxworth', 'Lance Henriksen', 'Elizabeth Shepherd', 'Nicholas Pryor', 'Lew Ayres', 'Sylvia Sidney', 'Lucas Donat', 'Leo McKern', 'Ian Hendry', 'Allan Arbus', 'Meshach Taylor', 'Fritz Ford']",Don Taylor,Friday
813,Airplane!,1980,3500000.0,83453539.0,23.84,13.063203,1104.0,7.1,88.0,"['Robert Hays', 'Julie Hagerty', 'Kareem Abdul-Jabbar', 'Lloyd Bridges', 'Peter Graves', 'Leslie Nielsen', 'Lorna Patterson', 'Robert Stack', 'Stephen Stucker', 'Jim Abrahams', 'Frank Ashmore', 'Jonathan Banks', 'Craig Berenson', 'Barbara Billingsley', 'Lee Bryant', 'Joyce Bulifant', 'Mae E. Campbell', 'Ethel Merman', 'Jimmie Walker', 'Jill Whelan', 'Kitten Natividad', 'Nora Meerbaum', 'Kenneth Tobey']",Jim Abrahams,Wednesday
9406,An American Werewolf in Paris,1997,22000000.0,26570463.0,1.21,7.145784,154.0,5.3,105.0,"['Tom Everett Scott', 'Julie Delpy', 'Vince Vieluf', 'Julie Bowen', 'Phil Buckman', 'Pierre Cosso', 'Thierry Lhermitte', 'Tom Novembre', 'Maria Machado', 'Ben Salem Bouabdallah', 'Charles Maquignon', 'Chris Bearne', 'Alan McKenna', 'Hervé Sogne', 'Christian Magnani', 'Anthony Waller', 'Jean-Claude Deret', 'David F. Friedman', 'Pieter Riemens', 'Pierre Bodry', 'Serge Basso']",Anthony Waller,Thursday
11153,National Lampoon's Vacation,1983,15000000.0,61399552.0,4.09,7.747432,412.0,7.1,98.0,"['Chevy Chase', ""Beverly D'Angelo"", 'Imogene Coca', 'Randy Quaid', 'Anthony Michael Hall', 'Miriam Flynn', 'John Candy', 'Dana Barron', 'Eddie Bracken', 'Brian Doyle-Murray', 'James Keach', 'Eugene Levy', 'Frank McRae', 'Christie Brinkley', 'Jane Krakowski', 'John P. Navin, Jr.', 'Mickey Jones', 'Nathan Cook', 'Christopher Jackson', 'John Diehl', 'Randy Lowell', 'Michael Talbott', 'Henry Gibson', 'Harold Ramis']",Harold Ramis,Thursday
2280,Big,1988,18000000.0,151668774.0,8.43,9.562292,1022.0,6.9,104.0,"['Tom Hanks', 'Elizabeth Perkins', 'Robert Loggia', 'John Heard', 'Jared Rushton', 'David Moscow', 'Jon Lovitz', 'Mercedes Ruehl', 'Josh Clark', 'Allan Wasserman', 'Kimberlee M. Davis', 'Oliver Block', 'Erika Katz', 'Mark Ballou', 'Gary Howard Klar']",Penny Marshall,Friday
9944,The Pelican Brief,1993,45000000.0,195268056.0,4.34,8.708306,377.0,6.3,141.0,"['Julia Roberts', 'Denzel Washington', 'Sam Shepard', 'William Atherton', 'John Lithgow', 'Tom Quinn', 'John Heard', 'Hume Cronyn', 'Tony Goldwyn', 'Robert Culp', 'Stanley Tucci', 'Cynthia Nixon']",Alan J. Pakula,Thursday
10342,Teaching Mrs. Tingle,1999,13000000.0,8946237.0,0.69,8.345784,94.0,5.3,96.0,"['Helen Mirren', 'Katie Holmes', 'Jeffrey Tambor', 'Molly Ringwald', 'Vivica A. Fox', 'Marisa Coughlan', 'Barry Watson', 'Michael McKean', 'Liz Stauber', 'John Patrick White', 'Robert Gant', 'Harvey Silver', 'Lesley Ann Warren', 'Cherie Johnson', 'Alan Heitz', 'Brian Klugman', 'Dayna Price']",Kevin Williamson,Wednesday
10366,Universal Soldier: The Return,1999,45000000.0,10667893.0,0.24,7.805145,138.0,4.2,82.0,"['Jean-Claude Van Damme', 'Kiana Tom', 'Bill Goldberg', 'Michael Jai White', 'Heidi Schanz', 'Xander Berkeley', 'Justin Lazard', 'Daniel von Bargen', 'James Black', 'Karis Paige Bryant', 'Brent Hinkley', 'Brent Anderson']",Mic Rodgers,Thursday
22314,In Too Deep,1999,7000000.0,14011454.0,2.0,1.615319,18.0,6.3,97.0,"['Omar Epps', 'LL Cool J', 'Nia Long', 'Stanley Tucci', 'Hill Harper', 'Jake Weber', 'Pam Grier', 'Richard Brooks', 'David Patrick Kelly', 'Hassan Johnson']",Michael Rymer,Wednesday
1911,The 13th Warrior,1999,160000000.0,61698899.0,0.39,10.308026,524.0,6.4,102.0,"['Antonio Banderas', 'Vladimir Kulich', 'Dennis Storhøi', 'Daniel Southern', 'Clive Russell', 'Mischa Hausserman', 'Richard Bremmer', 'Diane Venora', 'Neil Maffin', 'John DeSantis', 'Oliver Sveinall', ""Asbjørn 'Bear' Riis"", 'Tony Curran', 'Albie Woodington', 'Omar Sharif', 'Erick Avari', 'John Bear Curtis', 'Andrew Kavadas', 'Richard Ooms']",John McTiernan,Friday
2900,The Astronaut's Wife,1999,75000000.0,19598588.0,0.26,14.705865,263.0,5.5,109.0,"['Johnny Depp', 'Charlize Theron', 'Joe Morton', 'Clea DuVall', 'Nick Cassavetes', 'Donna Murphy', 'Gary Grubbs', 'Blair Brown', 'Tom Noonan', ""Tom O'Brien"", 'Lucy Lin', 'Michael Crider', 'Samantha Eggar', 'Rondi Reed', 'Conrad Bachmann', 'Sarah Dampf', 'Charles Lanyer', 'Gary Carlos Cervantes', 'Seth Barrish', 'Ellen Lancaster', 'Julian Barnes', 'Priscilla Shanks', 'Jennifer Burry', 'Susan Cella', 'Linda Powell', 'Elston Ridgle', 'Robert Sella', 'Samantha Carpel', 'Stephen Berger', 'Michael Luceri', 'Ben Van Bergen', 'Edward Kerr', 'Cole Sprouse', 'Dylan Sprouse', 'Carl Burrows', 'Buck Holland']",Rand Ravich,Thursday
2162,Chill Factor,1999,70000000.0,11263966.0,0.16,3.062626,30.0,5.3,101.0,"['Cuba Gooding Jr.', 'Skeet Ulrich', 'Peter Firth', 'David Paymer', 'Daniel Hugh Kelly', 'Judson Mills', 'Jordan Mott', 'Hudson Leick', ""Kevin J. O'Connor""]",Hugh Johnson,Wednesday
14578,Outside Providence,1999,7000000.0,7292175.0,1.04,3.10924,30.0,5.6,96.0,"['Shawn Hatosy', 'Amy Smart', 'Alec Baldwin', 'Jon Abrahams', 'Richard Jenkins', 'George Wendt', 'Robert Turano', 'Gabriel Mann', 'George Martin', 'Libby Langdon', 'Jonathan Brandis', 'Jack Ferver']",Michael Corrente,Monday
10307,Stigmata,1999,29000000.0,50041732.0,1.73,9.304144,248.0,6.0,103.0,"['Patricia Arquette', 'Gabriel Byrne', 'Jonathan Pryce', 'Nia Long', 'Thomas Kopache', 'Rade Serbedzija', 'Enrico Colantoni', 'Dick Latessa', 'Portia de Rossi', 'Patrick Muldoon', 'Ann Cusack', 'Shaun Toub', 'Tom Hodges', 'Lydia Hazan', 'Shaun Duke']",Rupert Wainwright,Friday
11601,Stir of Echoes,1999,12000000.0,21133087.0,1.76,5.875606,334.0,6.5,99.0,"['Kevin Bacon', 'Kathryn Erbe', 'Illeana Douglas', 'Kevin Dunn', ""Conor O'Farrell"", 'Lusia Strus', 'Zachary David Cope', 'Stephen Eugene Walker', 'Mary Kay Cook', 'Larry Neumann Jr.', 'Jennifer Morrison', 'Liza Weil']",David Koepp,Friday
26522,A Soldier's Story,1984,6000000.0,21821347.0,3.64,12.019262,54.0,6.2,101.0,"['Howard Rollins', 'Adolph Caesar', 'Art Evans', 'Robert Townsend', 'Denzel Washington', 'David Alan Grier', 'David Harris', 'Dennis Lipscomb', 'Patti LaBelle', 'Wings Hauser', 'Larry Riley', 'William Allen Young', 'Scott Paulin', 'John Hancock', 'Trey Wilson', 'Patricia Brandkamp', 'Carl Dreher', 'Vaughn Reeves', 'Michael Anthony Williams', 'Bobby McGee', 'Rick Ramey']",Norman Jewison,Friday
14,American Beauty,1999,15000000.0,356296601.0,23.75,20.726578,3438.0,7.9,122.0,"['Kevin Spacey', 'Annette Bening', 'Thora Birch', 'Wes Bentley', 'Mena Suvari', 'Chris Cooper', 'Scott Bakula', 'Peter Gallagher', 'Allison Janney', 'Sam Robards', 'Barry Del Sherman', 'John Cho', 'Hal Fort Atkinson', 'Kent Faulcon', 'Ara Celi', 'Sue Casey', 'Brenda Wehle', 'Lisa Cloud', 'Amber Smith', 'Joel McCrary', 'Marissa Jaret Winokur', 'Dennis Anderson', 'Matthew Kimbrough', 'Erin Cathryn Strubbe', 'Alison Faulk', 'Krista Goodsitt', 'Lily Houtkin', 'Carolina Lancaster', 'Mona Leah', 'Chekesha Van Putten', 'Emily Zachary', 'Nancy Anderson', 'Reshma Gajjar', 'Stephanie Rizzo', 'Heather Joy Sher', 'Chelsea Hertford', 'Elaine Corral Kendall', 'David C. Fisher', 'Tom Miller', 'Bruce Cohen']",Sam Mendes,Wednesday
24128,Stop Making Sense,1984,1200000.0,4978922.0,4.15,2.359569,47.0,8.7,88.0,"['David Byrne', 'Tina Weymouth', 'Chris Frantz', 'Jerry Harrison', 'Steven Scales', 'Bernie Worrell', 'Alex Weir', 'Lynn Mabry', 'Ednah Holt']",Jonathan Demme,Friday
11001,Blue Streak,1999,65000000.0,117758500.0,1.81,6.229424,359.0,6.1,93.0,"['Martin Lawrence', 'Luke Wilson', 'Dave Chappelle', 'Peter Greene', 'Nicole Ari Parker', 'William Forsythe', 'Graham Beckel', 'Robert Miranda', 'Olek Krupa', 'Saverio Guerra', 'Tamala Jones', 'John Hawkes', ""Billy 'Sly' Williams"", 'Brandon de Paul', 'Richard C. Sarafian', 'Julio Oscar Mechoso', 'Steve Rankin', 'Carmen Argenziano', 'Frank Medrano', 'Octavia Spencer', 'Timothy Dale Agee', 'Bayani Ison', 'Scott Sowers', 'Christopher Stapleton', 'Eddy Donno', 'Troy Gilbert', 'Kenny Endoso', 'Googy Gress', 'Robert LaSardo', 'Bill Ferrell', ""Billy 'Sly' Williams"", 'Greg Montgomery', 'Jason Kravits', 'Eidan Hanzei', 'James W. Gavin', 'Anne Marie Howard', 'Jane Carr', 'Amy Oberer', 'Ash Winfield', 'Erik Rondell', 'J. Kenneth Campbell', 'Joel Hurt Jones', 'Darryl Brunson', 'Shawn Elaine Brown Chiquette', 'Christian Christiansen', 'Michael Grasso', 'John McCarthy', 'Jeff Xander', 'Damian Foster', 'Yetta Ginsburg', 'Daniel Rogerson']",Les Mayfield,Friday
9453,Caligula,1979,17500000.0,23438120.0,1.34,11.157288,147.0,5.3,156.0,"['Malcolm McDowell', 'Teresa Ann Savoy', 'Helen Mirren', ""Peter O'Toole"", 'John Gielgud', 'Paolo Bonacelli', 'Guido Mannari', 'Giancarlo Badessi', 'John Steiner', 'Bruno Brive', 'Anneka Di Lorenzo', 'Adriana Asti']",Tinto Brass,Sunday
704,A Hard Day's Night,1964,560000.0,12299668.0,21.96,5.719266,172.0,7.3,88.0,"['John Lennon', 'Paul McCartney', 'George Harrison', 'Ringo Starr', 'Wilfrid Brambell', 'Norman Rossington', 'John Junkin', 'Victor Spinetti', 'Anna Quayle', 'Deryck Guyler', 'Isla Blair', 'Pattie Boyd', 'Richard Vernon', 'Edward Malin']",Richard Lester,Monday
24153,The Buddy Holly Story,1978,1200000.0,14363400.0,11.97,2.017413,33.0,7.5,113.0,"['Gary Busey', 'Don Stroud', 'Charles Martin Smith', 'Conrad Janis', 'William Jordan', 'Maria Richwine', 'Amy Johnston', ""Dick O'Neill"", 'Fred Travalena', 'Neva Patterson', 'Arch Johnson', 'John F. Goff', 'Gloria Irizarry', 'Jody Berry', 'Richard Kennedy', 'Jim Beach', 'Gailard Sartain', 'Albert Popwell', 'Paul Mooney']",Steve Rash,Thursday
11797,Fright Night,1985,9000000.0,24922237.0,2.77,7.472509,279.0,6.9,106.0,"['Chris Sarandon', 'William Ragsdale', 'Amanda Bearse', 'Roddy McDowall', 'Stephen Geoffreys', 'Jonathan Stark', 'Nick Savage', 'Art Evans', 'Bob Corff', 'Dorothy Fielding', 'Heidi Sorenson']",Tom Holland,Friday
10669,Deliverance,1972,2000000.0,46122355.0,23.06,8.476681,441.0,7.2,109.0,"['Jon Voight', 'Burt Reynolds', 'Ned Beatty', 'Ronny Cox', 'Ed Ramey', 'Billy Redden', 'Seamon Glass', 'Randall Deal', 'Bill McKinney', ""Herbert 'Cowboy' Coward"", 'Lewis Crone', 'Ken Keener', 'Johnny Popwell', 'John Fowler', 'Kathy Rickman', 'Louise Coldren', 'Pete Ware', 'James Dickey', 'Macon McCalman', 'Hoyt Pollard', 'Belinda Beatty', 'Charley Boorman']",John Boorman,Sunday
11527,Excalibur,1981,11000000.0,34967437.0,3.18,8.800455,241.0,7.1,140.0,"['Nigel Terry', 'Helen Mirren', 'Nicholas Clay', 'Cherie Lunghi', 'Paul Geoffrey', 'Nicol Williamson', 'Corin Redgrave', 'Patrick Stewart', 'Keith Buckley', 'Clive Swift', 'Liam Neeson', 'Gabriel Byrne', 'Robert Addie', 'Katrine Boorman', 'Ciarán Hinds', ""Niall O'Brien""]",John Boorman,Friday
28032,Thumbelina,1994,28000000.0,11373501.0,0.41,13.856199,117.0,6.1,87.0,"['Jodi Benson', 'Gino Conforti', 'Barbara Cook', 'Gary Imhoff', 'Charo', 'Gilbert Gottfried', 'Carol Channing', 'Will Ryan', 'June Foray', 'Kenneth Mars', 'Joe Lynch', 'Danny Mann', 'Loren Lester', 'Kendall Cunningham', 'Tawny Sunshine Glover', 'Michael Nunes']",Gary Goldman,Wednesday
11326,Tommy,1975,5000000.0,34251525.0,6.85,6.335814,69.0,6.5,111.0,"['Oliver Reed', 'Ann-Margret', 'Roger Daltrey', 'Elton John', 'Eric Clapton', 'Jack Nicholson', 'John Entwistle', 'Keith Moon', 'Paul Nicholas', 'Robert Powell', 'Pete Townshend', 'Tina Turner', 'Arthur Brown', 'Victoria Russell', 'Ben Aris']",Ken Russell,Wednesday
10398,Double Jeopardy,1999,70000000.0,177841558.0,2.54,10.876463,282.0,6.2,105.0,"['Tommy Lee Jones', 'Ashley Judd', 'Bruce Greenwood', 'Annabeth Gish', 'Benjamin Weir', 'Jay Brazeau', 'John Maclaren', 'Tracy Vilar']",Bruce Beresford,Friday
60994,Guinevere,1999,2600000.0,614202.0,0.24,4.004968,9.0,5.9,104.0,"['Sarah Polley', 'Stephen Rea', 'Jean Smart', 'Gina Gershon', 'Paul Dooley', 'Francis Guinan', 'Jasmine Guy', 'Tracy Letts', 'Sandra Oh', 'Carrie Preston', 'Emily Procter']",Audrey Wells,Saturday
14429,Drive Me Crazy,1999,8000000.0,22593409.0,2.82,4.606395,62.0,5.8,91.0,"['Melissa Joan Hart', 'Stephen Collins', 'Adrian Grenier', 'Susan May Pratt', 'Ali Larter', 'Keri Lynn Pratt', 'Mark Metcalf', 'William Converse-Roberts', 'Faye Grant', 'Kris Park', 'Mark Webber', 'Gabriel Carpenter']",John Schultz,Friday
15198,"Mystery, Alaska",1999,28000000.0,8888143.0,0.32,4.512767,71.0,6.0,119.0,"['Russell Crowe', 'Hank Azaria', 'Mary McCormack', 'Burt Reynolds', 'Colm Meaney', 'Lolita Davidovich', 'Maury Chaykin', 'Ron Eldard', 'Ryan Northcott', 'Michael Buie', 'Kevin Durand', 'Scott Grimes', 'Jason Gray-Stanford', 'Brent Stait', 'Adam Beach', 'Cameron Bancroft', 'Michael McKean', 'Rachel Wilson', 'Beth Littleford', 'Megyn Price', 'Judith Ivey', 'Stephen Hair', 'Mike Myers', 'Terry David Mulligan', 'Betty Linde', 'Matt Clarke', 'Karen Gartner']",Jay Roach,Friday
6415,Three Kings,1999,75000000.0,108000000.0,1.44,12.287636,709.0,6.6,114.0,"['George Clooney', 'Mark Wahlberg', 'Ice Cube', 'Spike Jonze', 'Cliff Curtis', 'Nora Dunn', 'Jamie Kennedy', 'Saïd Taghmaoui', 'Mykelti Williamson', 'Holt McCallany', 'Judy Greer', 'Jon Sklaroff', 'Liz Stauber', 'Alia Shawkat', 'Sayed Badreya', 'Ali Afshar', 'Dylan Brown']",David O. Russell,Monday
24066,"Happy, Texas",1999,1700000.0,1943649.0,1.14,2.939685,39.0,5.5,98.0,"['Steve Zahn', 'William H. Macy', 'Jeremy Northam', 'Ally Walker', 'Ron Perlman', 'Illeana Douglas', 'M.C. Gainey', 'Mo Gaffney', 'Paul Dooley']",Mark Illsley,Friday
10349,The Dark Half,1993,15000000.0,10611160.0,0.71,13.412785,91.0,5.4,122.0,"['Timothy Hutton', 'Amy Madigan', 'Michael Rooker', 'Julie Harris', 'Robert Joy', 'Kent Broadhurst', 'Beth Grant', 'Rutanya Alda', 'Tom Mardirosian', 'Larry John Meyers', 'Patrick Brannan', 'Royal Dano', 'Glenn Colerider', 'Chelsea Field', 'Christine Forrest', 'Jeff Monahan', 'Jeff Howell', 'Rik Billock', 'David Early']",George A. Romero,Friday
29787,Monkey Shines,1988,7000000.0,5344577.0,0.76,8.120652,58.0,6.2,113.0,"['Jason Beghe', 'John Pankow', 'Kate McNeil', 'Joyce Van Patten', 'Christine Forrest', 'Stephen Root', 'Stanley Tucci', 'Tom Quinn', 'Janine Turner', 'William Newman', 'Tudi Wiggins', 'Patricia Tallman', 'David Early']",George A. Romero,Friday
9638,Phantasm,1979,300000.0,11988469.0,39.96,6.609336,166.0,6.5,89.0,"['Angus Scrimm', 'A. Michael Baldwin', 'Bill Thornbury', 'Reggie Bannister', 'Kathy Lester', 'Terrie Kalbus', 'Lynn Eastman-Rossi', 'Kenneth V. Jones', 'Susan Harper', 'David Arntzen', 'Ralph Richmond', 'Bill Cone']",Don Coscarelli,Wednesday
10576,Psycho II,1983,5000000.0,34725000.0,6.95,6.370495,128.0,6.0,113.0,"['Anthony Perkins', 'Vera Miles', 'Meg Tilly', 'Robert Loggia', 'Dennis Franz', 'Hugh Gillin', 'Claudia Bryar', 'Robert Alan Browne', 'Ben Hartigan', 'Lee Garlington', 'Tim Maier', 'Jill Carroll', 'Tom Holland', 'Oz Perkins', 'Chris Hendrie', 'Sheila K. Adams', 'Bob Hilgenberg', 'George Dickerson', 'Thaddeus Smith', 'Victoria Brown', 'Robert Traynor']",Richard Franklin,Friday
12618,Random Hearts,1999,64000000.0,74608570.0,1.17,4.140398,63.0,5.3,133.0,"['Harrison Ford', 'Kristin Scott Thomas', 'Charles S. Dutton', 'Bonnie Hunt', 'Dennis Haysbert', 'Sydney Pollack', 'Richard Jenkins', 'Paul Guilfoyle', 'Susanna Thompson', 'Peter Coyote', 'Dylan Baker', 'Lynne Thigpen', 'Susan Floyd', 'Bill Cobbs', 'Kate Mara', 'Ariana Thomas', 'Nelson Landrieu', 'Brooke Smith', 'Christina Chang', 'Michelle Hurd', 'Reiko Aylesworth', 'Raymond Anthony Thomas', 'Edie Falco', 'S. Epatha Merkerson']",Sydney Pollack,Friday
226,Boys Don't Cry,1999,2000000.0,11540607.0,5.77,6.536006,360.0,7.2,118.0,"['Hilary Swank', 'Chloë Sevigny', 'Peter Sarsgaard', 'Brendan Sexton III', 'Alicia Goranson', 'Alison Folland', 'Jeannetta Arnette', 'Rob Campbell', 'Matt McGrath', 'Cheyenne Rushing', 'Robert Prentiss', 'Josh Ridgway', 'Craig Erickson', 'Stephanie Sechrist', 'Jerry Haynes', 'Lou Perryman', 'Lisa Renee Wilson', 'Jackson D. Kane', 'Joseph Gibson', 'Michael Tripp', 'Shana McClendon', 'Libby Villari', 'Paige Carl Griggs', 'Gail Cronauer']",Kimberly Peirce,Thursday
10388,The Limey,1999,10000000.0,3193102.0,0.32,7.807741,110.0,6.6,89.0,"['Terence Stamp', 'Lesley Ann Warren', 'Luis Guzmán', 'Barry Newman', 'Joe Dallesandro', 'Nicky Katt', 'Peter Fonda', 'Amelia Heinle', 'Melissa George', 'William Lucking', 'Matthew Kimbrough', 'John Robotham', 'Steve Heinze', 'Nancy Lenehan']",Steven Soderbergh,Saturday
9346,Risky Business,1983,6200000.0,63541777.0,10.25,6.505209,340.0,6.4,98.0,"['Tom Cruise', 'Rebecca De Mornay', 'Sean Penn', 'Joe Pantoliano', 'Richard Masur', 'Curtis Armstrong', 'Bronson Pinchot', 'Shera Danese']",Paul Brickman,Friday
861,Total Recall,1990,65000000.0,261317921.0,4.02,12.954444,1745.0,7.1,113.0,"['Arnold Schwarzenegger', 'Sharon Stone', 'Rachel Ticotin', 'Ronny Cox', 'Michael Ironside', 'Marshall Bell', 'Roy Brocksmith', 'Ray Baker', 'Rosemary Dunsmore', 'Dean Norris', 'Debbie Lee Carrington', 'Lycia Naff', 'Robert Costanzo', 'Marc Alaimo', 'Michael Gregory', 'Mickey Jones', 'Robert Picardo', 'Michael Champion', 'Mel Johnson Jr.', 'David Knell', 'Alexia Robinson']",Paul Verhoeven,Friday
9377,Ferris Bueller's Day Off,1986,6000000.0,70136369.0,11.69,12.724645,1340.0,7.5,103.0,"['Matthew Broderick', 'Alan Ruck', 'Mia Sara', 'Jeffrey Jones', 'Jennifer Grey', 'Charlie Sheen', 'Cindy Pickett', 'Lyman Ward', 'Edie McClurg', 'Ben Stein', 'Kristy Swanson', 'Larry ""Flash"" Jenkins', 'Charlie Sheen']",John Hughes,Wednesday
11541,The Year of Living Dangerously,1982,6000000.0,1317657.0,0.22,13.293569,84.0,6.8,115.0,"['Mel Gibson', 'Sigourney Weaver', 'Linda Hunt', 'Michael Murphy', 'Bill Kerr', 'Noel Ferrier', 'Bembol Roco', 'Paul Sonkkila', 'Domingo Landicho', 'Kuh Ledesma']",Peter Weir,Friday
11901,High Plains Drifter,1973,5500000.0,15700000.0,2.85,9.91087,284.0,7.4,105.0,"['Clint Eastwood', 'Verna Bloom', 'Marianna Hill', 'Mitchell Ryan', 'Jack Ging', 'Stefan Gierasch', 'Ted Hartley', 'Billy Curtis', 'Geoffrey Lewis', 'Scott Walker', 'Walter Barnes', 'Paul Brinegar', 'Richard Bull', 'Robert Donner', 'John Hillerman']",Clint Eastwood,Thursday
4929,Hang 'em High,1968,1800000.0,6800000.0,3.78,7.266576,197.0,6.7,114.0,"['Clint Eastwood', 'Inger Stevens', 'Ed Begley', 'Pat Hingle', 'Ben Johnson', 'Bruce Dern', 'Charles McGraw', 'Ruth White', 'Alan Hale Jr.', 'L.Q. Jones', ""Michael O'Sullivan"", 'Dennis Hopper', 'James Westerfield', 'Richard Gates', 'Bruce Scott', 'Arlene Golonka', 'James MacArthur', 'Bob Steele', 'Bert Freed', 'Mark Lenard', 'Robert Williams', 'Joseph Sirola', 'Russell Thorson', 'Ned Romero']",Ted Post,Wednesday
